1772,1990
838,1990
1073,1990
951,1538
721,951
951,279
537,1308
688,537
1490,588
265,1490
809,1490
809,1044
1044,1490
1727,1490
1044,1727
1035,1288
285,1035
50,376
695,50
285,50
695,285
1744,809
809,1683
1683,1744
1837,1744
1744,1044
226,445
445,116
116,226
527,226
239,226
226,721
382,1811
737,382
445,382
439,1478
265,439
439,728
439,527
806,867
1811,806
806,602
1619,1839
279,1619
1619,301
1538,1082
1082,239
1082,997
117,1082
355,963
963,631
963,1818
1311,963
210,336
336,1078
1078,210
1882,210
210,767
1607,210
210,44
210,1574
1882,1574
633,823
823,240
240,633
633,1092
1092,823
633,1757
1451,1549
1549,1975
823,1549
1549,744
1549,1092
1574,587
587,1524
587,169
169,1524
1986,1215
1215,939
57,1280
69,57
1451,57
849,57
823,1086
1086,240
1280,1086
295,485
485,666
485,1799
1681,1240
1240,1620
1043,1240
1681,1043
1037,90
90,650
1613,856
856,1681
292,363
363,1159
363,1842
1842,572
572,432
572,1189
572,1965
1965,1189
523,1562
1562,1543
1562,1965
1562,1189
1562,841
247,1376
713,247
247,250
309,953
953,1313
1313,309
1740,1094
1094,1313
1313,1740
953,1740
953,298
298,1740
1094,1460
1460,1313
1460,309
811,1419
272,811
811,85
811,1295
1295,85
275,341
1694,275
1816,676
676,326
676,1499
976,676
433,676
604,1939
1821,604
1871,604
1393,74
1597,1393
142,1393
1288,1393
1288,1551
1551,1393
1551,74
1621,1152
1152,891
1152,538
74,237
237,1107
237,273
1026,216
216,419
419,1026
1324,1203
1175,1324
419,1324
1324,1022
1324,251
1324,1441
1387,1176
1176,1365
1176,982
982,1365
1296,1176
1296,982
982,1941
1941,1365
1941,1057
1941,86
86,1057
86,1558
1558,1417
1558,982
1296,1558
1941,1558
631,1558
1147,86
614,1147
1147,1057
1095,443
443,1423
443,444
443,127
225,127
127,1623
1623,225
225,445
94,225
116,225
127,91
91,1623
1655,1507
1046,1655
1655,1918
1918,1507
1507,1523
1523,1834
46,360
333,46
46,203
1771,46
1771,203
374,984
984,99
99,374
1169,1210
1368,1169
1956,1169
1956,156
156,1169
1599,1239
1239,441
1956,1239
1239,329
1529,203
1771,1529
1489,1529
1529,408
1449,1529
975,1325
1325,668
1325,1462
1325,797
534,1325
1325,1880
1911,727
727,1795
1246,727
1608,580
580,1986
580,1215
169,580
580,1524
549,1373
1373,497
497,549
1517,549
481,549
939,549
1331,1113
1113,975
975,1331
549,1967
1967,1373
219,1967
1967,479
479,219
1876,330
330,1473
1126,330
58,1350
429,58
58,642
642,1350
1780,601
601,1572
979,943
943,510
510,979
510,581
581,1310
581,93
581,369
314,581
581,670
670,314
784,1032
1598,784
784,763
1464,784
1464,1579
1579,784
198,598
598,540
1632,385
385,1782
1782,1632
405,385
1891,385
385,715
385,1114
654,100
100,1891
100,385
795,100
1668,995
1606,1668
1668,774
1087,1668
1627,531
1087,1627
1627,1015
1119,1627
1793,1535
1535,1449
1449,1793
1535,1529
1535,408
1991,634
634,1921
634,1871
1546,634
1991,1546
1364,1991
1210,1364
1169,1364
1527,1040
1071,1527
1083,1527
1071,1083
343,1926
1926,1071
1071,343
803,1926
1712,1926
1284,1071
162,1284
343,1284
1458,794
1567,1458
41,1458
1567,41
1458,569
569,804
804,1458
804,1184
1184,381
381,804
1184,930
569,1184
1222,1184
569,1222
1184,872
1363,1232
1232,150
150,1363
1232,1104
1363,1104
495,1104
1363,495
495,553
871,495
1363,871
1040,866
866,973
866,1363
866,871
871,1934
1934,1701
776,1422
517,776
1715,776
517,1715
1427,878
878,384
878,259
878,1715
1715,259
1223,1547
1547,677
677,1223
1547,585
1547,148
148,1344
1344,20
1344,1547
1223,1344
1758,854
854,470
470,1758
1729,469
469,1275
1275,1729
1401,1079
280,1401
1117,41
1567,1117
228,1756
1756,1695
1695,228
854,416
416,470
1467,416
1824,469
469,1520
1520,1824
617,1824
1520,617
898,1527
1527,1403
1403,898
898,1934
1934,1527
1729,898
898,469
898,1701
1729,1701
1714,618
618,402
618,1950
1950,120
120,618
724,1
1,158
1698,1
724,1698
31,1482
1482,1118
1931,1482
1714,1482
1974,1482
1118,1243
1243,741
1243,1974
1482,1243
906,1698
724,906
1969,906
618,906
906,402
906,773
1635,1931
1659,1635
1825,1635
307,211
213,307
211,716
716,1664
307,716
1664,1406
1406,1900
124,1406
1664,124
1406,1456
1910,124
124,630
630,1910
1456,1910
1910,1406
615,1347
1347,180
180,615
1023,1347
1347,60
60,1023
397,615
180,397
397,1734
80,397
3,397
80,3
3,1853
1065,3
256,1194
1194,1338
1194,1065
1065,1338
1194,3
615,1194
1194,456
456,615
505,1194
256,505
1302,971
971,1392
971,359
1042,971
1853,389
389,608
608,1853
1049,389
389,231
220,389
220,19
19,389
264,1680
1680,701
1680,1267
1680,1435
1680,34
270,819
819,137
1065,819
819,1338
819,1456
819,264
1294,1021
1021,494
1295,1021
27,1021
1021,272
1021,811
1711,1379
583,1711
306,678
678,1937
1323,678
508,179
1255,508
423,1336
1336,518
1146,1336
1726,1336
1171,133
133,918
133,1634
791,1153
427,791
1634,791
133,791
685,791
791,1171
1442,685
1475,1442
87,1442
1153,1442
791,1442
645,822
822,1575
947,822
1497,1930
1575,1497
1497,396
1474,882
1455,1474
1863,1474
646,750
733,646
994,646
1861,87
798,1861
1861,519
1861,1711
1711,519
1725,161
1160,1725
1950,1897
1897,120
1897,855
1897,1018
101,1897
1822,1453
1453,455
1737,1453
1453,1836
1575,1453
394,1916
484,394
1139,394
394,1089
674,1139
629,674
1916,674
674,394
1305,717
717,1268
1268,1305
717,719
717,1120
1120,719
717,1403
1403,1120
778,1430
719,778
1120,778
410,778
1120,410
1430,1328
1328,1060
1328,778
410,1328
565,1245
1245,1940
1151,1245
1824,1245
1245,470
470,1824
1824,1940
1245,1758
967,941
1940,967
1824,967
617,967
1305,783
783,1520
783,617
1268,783
607,1268
1081,607
941,607
967,607
1466,1450
1383,1466
1466,625
1888,1428
1428,420
420,1888
345,1888
420,345
345,1649
613,1888
453,613
613,821
1676,613
686,1204
1204,417
1116,1204
1318,1204
817,1204
9,1204
1285,72
72,641
1196,72
72,1787
558,1314
182,558
1895,1314
62,1895
1895,1764
1895,1353
1178,1895
62,1178
1178,1353
1031,1952
1642,1031
1031,1178
96,1031
1353,1031
1389,1828
202,1389
600,1389
669,1691
1691,33
669,1285
1285,1691
1059,1691
1691,1917
1917,33
1285,450
450,62
669,450
399,450
450,1536
1536,399
450,1178
496,399
1536,496
33,496
1917,496
1128,1154
1510,1128
164,1128
1987,1128
1154,155
155,1693
155,1128
1987,155
155,1129
1129,1693
1987,1129
989,1129
1755,1129
712,586
586,375
586,684
586,111
586,597
1056,586
586,1866
1999,1958
1098,1999
1999,139
1823,1819
1819,465
1819,1162
1162,465
605,1444
1444,130
1444,1418
1418,130
986,1444
1949,1444
1949,1418
131,1409
1878,131
131,1875
684,131
1470,131
1409,224
224,1168
224,579
1708,224
224,14
956,224
956,14
649,511
1168,649
649,224
1708,649
649,1997
730,649
32,1646
1646,511
1949,1646
1646,1155
1155,1949
32,533
533,1516
1516,32
533,214
800,533
1224,245
500,1224
1224,681
1224,1404
1404,681
1751,1224
296,1224
14,831
831,1877
14,1404
1404,831
831,1358
1559,14
956,1559
1559,1404
1559,681
1875,1559
1875,681
868,1064
1064,1849
949,305
305,129
1443,305
1064,305
1443,1064
868,305
761,438
438,868
208,438
1161,885
1709,1161
680,1161
1161,1883
1161,448
448,1675
1675,1161
680,448
1849,1161
1849,1883
931,448
680,931
968,931
1710,931
1033,924
924,327
1033,1994
1994,924
48,924
1994,113
113,437
1033,113
324,1415
1415,1844
1612,1289
954,1612
282,1612
1864,1612
1289,860
860,268
1792,860
860,1165
323,1156
159,323
159,234
234,323
1905,323
234,1905
881,1048
1048,1905
1905,881
426,1984
1380,426
1995,108
108,317
317,1995
1264,1995
317,1264
1995,1380
1995,323
323,1380
1995,1156
289,1244
1244,112
112,289
1658,289
289,749
289,1583
12,1658
129,12
12,289
1370,1864
1844,1370
1370,1792
1370,1394
1394,1784
1784,1370
1138,827
827,1206
827,1968
1968,1206
165,827
42,827
165,42
827,1391
1391,1968
827,1148
1148,1391
1738,1384
1384,1206
1206,1738
1738,1211
1211,1384
243,1472
112,243
243,1205
243,1211
1399,243
243,1384
243,916
42,1041
1041,1733
1041,1227
1227,1545
1545,1041
1041,1542
165,1041
1465,1327
1662,1465
1465,1237
1806,1465
1301,1465
318,1012
1012,1066
1845,590
1618,1845
1845,208
1845,438
1745,861
861,486
486,1745
1745,1448
1448,738
738,1618
1745,738
466,738
738,486
486,466
714,1185
1185,516
1185,1522
1185,1631
344,1185
97,544
544,1098
544,1999
544,233
233,1999
544,730
513,682
682,1101
513,734
734,682
682,935
246,7
7,205
7,1960
7,1648
342,415
415,1226
673,415
415,653
1796,1332
853,1796
193,1796
853,193
1796,640
193,1946
1946,1978
1946,1127
1127,1978
853,1946
1946,1259
1946,1553
675,874
874,1133
759,874
874,207
874,1601
874,1053
13,1893
1893,1004
1893,925
1893,1199
1893,1077
1893,143
1852,1590
259,1852
1852,187
1715,1852
517,1852
1852,340
340,187
340,13
340,851
1432,1685
1685,308
1335,1570
1570,863
1593,655
655,1235
1235,1593
603,1973
1973,644
644,603
1809,603
163,603
1372,440
440,378
1657,1385
1385,1234
52,1320
1320,1070
2000,383
383,1447
1447,2000
459,1657
1657,1862
1862,459
163,459
960,459
1070,459
1070,1657
1892,779
779,234
234,1892
159,1892
1253,1892
1892,414
1892,387
1943,1907
1907,1292
1907,18
1534,1907
1786,568
568,1486
568,1534
568,1907
1292,1362
1362,404
1362,1754
952,983
983,1887
983,927
983,1337
1290,1002
1002,726
1002,1273
1002,372
1695,83
83,498
498,1695
83,569
569,498
1222,122
122,705
1756,122
122,1695
122,83
569,122
1090,1055
1055,190
999,1739
1739,504
1690,1739
1739,109
144,1739
1690,144
144,109
1055,1781
1781,1625
1625,1055
1200,1781
1781,1378
1867,1781
1200,1867
1090,1781
413,1867
371,413
1781,413
413,1625
1678,392
392,1200
392,1867
834,238
1898,834
957,1340
852,957
957,1678
957,834
834,1678
1973,1412
1412,852
852,1973
1412,957
1412,471
471,957
506,594
594,1754
1754,506
1307,594
1378,594
594,1090
1781,594
1660,1568
1170,1660
506,1660
662,1679
1679,1075
1131,1679
1594,1679
1779,1679
1894,809
1478,1894
1191,1894
1894,1683
313,1732
1732,294
294,313
1548,1732
1687,1484
1484,562
562,1687
1687,88
904,1563
1563,728
1563,562
1563,1687
1563,88
739,537
688,739
1727,739
739,303
303,1727
1727,537
142,98
98,688
550,98
1488,690
690,1073
690,1990
951,962
962,1810
1810,951
1768,962
962,265
962,439
962,527
1966,1727
1044,1966
1966,537
1966,248
248,537
1874,1966
1874,248
1357,1727
303,1357
1357,1490
1357,284
588,1357
1288,1903
1903,1551
1035,1903
1903,263
1903,1132
285,1903
1903,695
50,1970
1970,376
248,1970
50,248
1375,248
50,1375
285,1375
537,1375
1375,1308
1904,1375
226,1216
1216,445
239,1216
1216,382
1216,1811
602,707
707,1228
806,707
951,1854
1854,279
1854,1619
1810,1854
301,1854
1757,1180
1180,1607
1180,210
336,622
622,1078
357,622
336,357
622,102
1982,633
240,1982
1086,1982
691,357
336,691
1963,435
435,1882
1215,435
1963,1215
905,57
849,905
905,1280
1798,1719
1719,355
47,1719
1798,47
485,551
551,60
60,485
295,551
551,1023
1214,1780
694,1214
1214,90
90,1780
1214,650
1214,223
1550,90
1037,1550
1550,856
1613,1550
90,1785
1785,1780
1352,1043
1681,1352
856,1352
1352,1061
1061,1043
1352,1037
1352,1550
4,281
281,292
292,4
281,363
932,572
1842,932
932,1694
1231,932
363,932
281,932
4,932
932,275
4,275
422,1672
1965,422
572,422
422,976
290,247
713,290
1775,953
309,1775
501,1775
1775,745
1630,1566
298,1630
953,1630
1630,477
493,298
1183,493
493,1740
493,1094
1971,1460
1460,591
591,1971
1971,309
114,1971
1814,1321
1321,1954
421,1460
1094,421
421,1321
1814,421
421,2
2,1321
591,421
304,1183
19,304
304,493
304,1094
304,421
1248,321
321,292
398,321
1248,398
321,4
398,4
1047,1248
85,1047
699,542
788,699
545,699
699,1766
1766,545
462,699
545,1269
1269,699
385,400
400,1782
100,400
1564,400
400,652
652,1564
100,652
1632,1645
1645,623
1782,1645
785,503
503,1812
1812,785
377,425
425,884
1980,1464
1315,1980
1980,1579
77,1856
1856,1346
1346,77
1207,77
540,77
598,77
598,1856
1856,1983
1983,1346
1983,1300
522,1983
1983,1621
1983,799
237,731
731,273
598,731
731,1856
731,123
123,1856
237,123
1152,123
123,538
123,1551
123,74
1026,1111
1111,216
1111,869
869,530
530,1111
1026,869
1732,1746
1746,294
1746,419
1746,1026
1746,869
1121,1746
1746,1548
1746,752
752,869
1746,348
1324,1260
1260,1441
1260,530
216,1260
1260,419
1260,1111
1147,218
218,1057
614,218
443,1343
1343,127
1095,1343
1481,1265
1265,1046
1265,1655
1265,1918
1579,1265
1980,1265
1097,619
1130,1097
1533,1639
980,1533
1834,1533
1523,1533
984,1586
1586,99
984,356
356,1586
325,787
787,300
787,278
278,300
1747,1565
1565,132
132,1747
1565,278
278,132
1586,1565
1747,1586
356,1565
300,1565
636,374
374,1956
1956,636
636,349
559,636
356,636
984,636
1113,352
352,975
352,1325
580,70
70,1215
70,435
587,70
70,169
1574,70
1882,70
412,1373
1373,725
725,412
1331,412
725,1331
975,412
497,412
1099,1331
725,1099
461,1967
549,461
461,1215
1963,461
479,461
461,939
330,1587
1587,189
189,330
1126,1587
1587,1572
1572,189
1360,58
429,1360
581,1360
1360,369
314,1360
1360,642
581,261
261,670
965,601
1780,965
1785,965
1785,1003
1003,965
1003,670
670,965
261,965
843,1485
1485,1361
1361,843
1350,632
632,331
642,632
1656,632
642,1656
407,1656
642,407
1360,407
314,407
670,407
784,1438
1438,763
1438,21
742,1438
1438,1598
273,1492
1492,637
1492,198
1492,598
1929,100
795,1929
1929,652
1939,832
832,157
1426,832
1939,1426
832,1130
1669,604
604,1951
1951,1669
1669,1939
1669,1426
26,1669
1951,26
26,184
184,1669
1142,26
1951,1142
1546,1142
1951,1546
1142,184
1540,1546
1951,1540
1540,634
604,1540
1871,1540
408,1847
1847,1841
1535,1847
1847,1793
1793,514
514,1847
410,736
736,468
468,410
1120,736
736,1083
1083,468
736,1527
1403,736
1477,1083
1071,1477
1926,1477
1712,1477
1477,468
710,804
381,710
710,1458
794,710
1458,428
428,569
41,428
428,498
1117,428
1527,1807
1807,1040
1934,1807
1807,866
1807,871
1767,776
1715,1767
878,1767
1767,1422
1767,1427
1509,1416
1420,1509
20,1509
1344,1509
1223,1509
1758,888
888,854
888,1223
1416,888
888,698
888,1509
1589,1401
1401,1756
1756,1589
228,1589
1079,380
380,677
1401,380
380,1223
380,1552
380,1467
380,1589
1589,1467
291,428
1117,291
291,498
291,1695
1729,1985
1985,1701
1117,1985
1729,1117
1567,1985
1985,1104
1440,1403
1520,1440
1440,898
469,1440
589,1922
1922,484
484,589
862,1922
1922,525
1076,1922
1748,1922
1496,589
484,1496
1635,928
928,1931
1359,176
176,1825
176,1635
1067,176
176,1822
1018,176
928,176
1018,928
176,1453
1836,176
1240,274
274,1620
1043,274
535,274
1043,535
535,1521
1521,274
3,1309
1309,1853
1309,627
231,1309
1309,80
389,1309
1868,1194
615,1868
1868,3
397,1868
716,1143
1143,1664
1833,971
1042,1833
1833,1392
1435,1833
1885,1680
264,1885
1650,1885
1885,713
34,1885
819,1885
926,819
270,926
926,290
713,926
1885,926
1853,926
1870,1711
1711,115
115,1870
1870,519
467,1870
1870,947
947,467
1870,994
508,447
447,1379
1379,508
1379,1924
1924,1323
1924,678
447,1924
1924,1937
447,1937
1711,820
820,1379
820,508
820,1861
798,820
179,820
793,4
4,518
518,793
1336,793
793,275
341,793
793,451
793,1726
138,822
822,1863
1863,138
138,1575
138,1497
746,1474
1474,115
115,746
746,1711
583,746
882,746
822,1996
1996,1863
1996,1474
1996,115
947,1996
1870,1996
1725,758
758,161
758,947
758,467
1160,758
750,758
25,367
367,1233
1233,25
1328,25
1233,1328
25,1712
410,25
25,1477
468,25
990,1245
1151,990
990,1758
783,54
54,617
54,967
54,607
1268,54
625,1700
1700,1959
1935,1383
1804,1935
1935,1466
897,1428
1888,897
1431,897
897,1256
1241,897
302,1196
1314,302
558,302
302,72
1389,1762
1762,1828
1762,1198
1762,196
1762,45
1653,669
1536,1653
450,1653
938,1697
1697,567
1697,496
496,567
1815,1697
399,1697
110,1755
310,110
110,1917
1917,1755
1998,350
1693,1998
1129,1998
1755,1998
1917,1998
597,910
910,1056
910,586
734,84
84,1944
513,84
84,1999
233,84
139,84
84,579
1220,1162
1162,492
492,1220
1220,465
128,1220
1220,989
1220,992
1495,1418
1949,1495
1155,1495
584,79
79,1516
131,1515
1515,1875
1470,1515
1515,681
82,32
1516,82
82,1646
82,1155
1162,82
82,492
82,1495
1162,1495
67,32
1140,67
67,533
1997,67
97,67
214,67
539,1883
1849,539
1064,539
916,1219
1219,1443
1219,1064
1219,539
1883,1219
305,1149
1149,129
868,1149
1149,438
438,129
448,1832
1832,1675
1832,582
327,865
865,48
865,924
848,1864
1165,848
848,1612
848,1289
860,848
1765,860
1792,1765
1765,1370
1784,1765
1217,324
230,1217
1217,1995
1264,1217
1156,1217
829,1217
1264,829
829,1415
324,829
655,1696
1696,1235
1048,1696
655,1048
881,1696
1696,383
383,1235
881,383
323,624
624,1380
624,426
624,655
655,426
1905,624
1048,624
1738,842
842,1211
571,243
112,571
571,1384
571,1206
571,1244
1577,183
183,1968
1968,1577
1391,1577
1381,1577
1391,1381
547,183
183,696
696,547
842,547
696,842
1738,547
547,1968
547,1206
1629,418
418,1394
1394,1629
1629,1304
1304,418
418,1784
418,1381
1381,1784
1237,1123
1123,388
1123,1465
1465,388
289,430
430,1583
430,1749
1749,1583
993,1303
693,993
993,1301
1066,993
1012,993
1845,56
56,438
56,129
56,12
56,466
486,56
738,887
887,1618
466,887
56,887
887,1845
316,1185
344,316
316,151
1163,316
316,1631
415,1201
1201,1226
1201,1127
851,760
760,517
340,760
760,1852
308,1600
1600,76
76,308
1685,1600
1600,1335
1685,1902
1902,981
981,1685
1902,1593
1593,981
635,1685
981,635
863,635
1570,635
635,1600
1335,635
75,1068
1068,163
1068,603
1788,1068
440,1644
1644,378
1644,1809
1644,960
1644,52
1137,440
1372,1137
1137,1320
52,1137
1644,1137
1234,520
520,1230
1385,520
520,383
383,1230
520,1447
520,1615
1615,1447
1385,1615
981,1961
1961,1372
1961,2000
2000,1372
1593,1961
1235,1961
383,1961
2000,1666
1666,1372
1666,1137
1666,1320
1666,1615
1615,1320
628,1528
1528,1230
1230,628
1528,1657
1528,1862
1528,1108
1528,1753
460,779
780,460
460,628
628,779
460,1528
1753,460
383,488
488,1230
488,628
881,488
488,1905
234,488
779,488
1907,1670
1670,1292
1907,748
748,1670
1177,1670
748,1177
1654,1786
373,1654
1177,1654
373,1177
1654,568
687,373
555,687
687,1177
687,1670
643,1177
748,643
1907,643
568,643
1654,643
644,978
978,555
978,687
978,181
181,687
978,1973
852,978
1568,1925
1925,1873
978,1925
1925,181
1362,1925
1568,1362
1362,181
1925,852
1337,1261
1261,1786
983,1261
1261,952
1457,1002
1290,1457
1457,372
886,1457
705,512
512,280
122,512
512,1401
512,1756
109,1938
1938,1511
1938,39
1055,1487
1487,190
1487,1491
1487,1690
1487,144
1913,371
39,1913
1938,1913
1052,1678
1678,1773
1773,1052
1052,392
1867,1052
667,957
471,667
834,667
667,238
1412,896
896,471
603,896
896,1973
667,896
896,238
659,506
1754,659
659,1660
1362,659
1568,659
473,1563
904,473
1105,473
473,94
88,473
739,1317
1317,303
1317,1357
1317,284
1317,1560
739,1014
1014,1317
1317,480
1014,480
739,136
136,1014
136,98
98,1014
688,136
98,575
575,1014
480,575
575,560
575,550
1990,541
541,639
690,541
1488,541
472,541
541,1461
541,1976
541,1437
507,226
527,507
962,507
507,721
1297,1874
376,1297
1970,1297
1425,248
1874,1425
1425,1970
1297,1425
1953,806
1811,1953
1216,1953
239,1953
707,1953
239,707
1082,1633
1633,239
1633,707
117,1633
1633,1228
1633,1846
262,622
357,262
262,1982
1982,219
219,262
479,262
691,262
691,1982
102,262
1180,1187
1187,210
1187,336
1187,691
1757,1187
633,1187
1982,1187
1008,1719
47,1008
1008,355
1596,1086
1280,1596
1190,1596
1280,1190
792,1550
1613,792
792,90
792,1785
1769,1361
1361,1003
1003,1769
1785,1769
792,1769
1613,1769
1620,1769
976,775
775,1231
422,775
775,932
775,572
864,608
250,864
864,1853
970,1775
501,970
970,1159
477,970
1630,970
970,953
118,304
19,118
220,118
1954,118
1321,118
2,118
421,1890
1890,2
304,1890
1890,118
1717,900
518,1717
1717,1295
4,1717
1717,85
1717,1047
1218,699
699,1186
1186,1218
1218,542
206,1218
1936,545
1766,1936
711,1936
1645,1936
711,1645
1936,1269
400,1936
1936,1782
1936,1564
1564,1269
503,1962
1962,1258
1258,503
785,1962
1483,377
1812,1483
1483,425
503,6
6,1812
425,6
503,425
6,1483
1859,1980
1315,1859
623,1859
1686,611
611,244
244,1686
1645,611
611,623
611,711
731,1242
1242,273
598,1242
1242,1492
335,1152
1621,335
335,123
509,869
752,509
509,91
91,869
1623,509
836,218
218,1145
1145,836
1791,836
1057,836
836,160
1826,836
836,1095
530,836
530,1095
1145,621
621,614
621,218
869,68
68,530
91,68
127,68
1343,68
945,1348
1348,1881
1881,945
1097,945
1881,1097
1130,945
832,945
807,785
785,619
619,807
1097,807
1881,807
107,1507
1918,107
107,1523
1265,1955
1955,1918
1265,1519
1519,1955
1325,1979
1979,1880
352,1979
1979,8
1979,1246
1979,727
1979,1113
1113,727
727,552
552,1795
552,1798
1113,552
1331,552
1099,552
1390,1190
1190,47
47,1390
1798,1390
552,1390
1099,1390
369,1334
1334,429
1334,1360
261,1029
1029,943
943,261
581,1029
1029,510
979,815
815,943
815,261
815,330
189,815
815,1473
815,510
403,189
1572,403
601,403
403,815
403,261
965,403
1316,843
1361,1316
1769,1316
236,1485
843,236
236,334
334,557
557,236
843,334
632,1794
1794,1003
1003,632
1656,1794
1794,670
1794,407
1485,950
950,1361
950,1003
950,632
950,723
331,950
524,1564
652,524
338,524
652,338
524,1269
524,1006
1186,524
524,1207
338,1207
524,699
338,732
732,1207
812,875
191,812
812,795
812,1929
812,732
338,812
652,812
1793,1225
1225,514
1395,1125
1125,184
184,1395
1225,1684
1684,514
1225,919
919,1684
1125,1713
1713,184
1125,1348
1348,1713
1713,832
1426,1713
945,1713
1713,1669
969,1395
184,969
1142,969
1142,514
514,969
1684,969
1364,1433
1433,1991
1034,1142
1546,1034
1034,514
1034,1847
291,1020
1020,166
166,291
1020,1275
1275,166
1020,1729
1020,1117
1972,1279
1279,166
166,1972
291,1279
1279,1695
1279,228
1279,1589
483,416
1467,483
1589,483
1279,483
1972,483
1585,166
1275,1585
1585,1972
1585,1824
470,1585
1922,121
121,525
589,121
121,120
1700,242
242,1959
242,1580
1580,1959
1580,484
1580,1496
589,22
22,1698
1698,589
1496,22
1897,574
574,1018
574,928
1950,574
1931,574
647,307
213,647
92,485
60,92
1347,92
615,92
456,92
1106,505
256,1106
1106,1143
1143,505
630,1106
124,1106
1664,1106
1508,508
1255,1508
1508,447
1937,1508
789,1863
396,789
789,138
1497,789
888,1436
1436,698
1436,1151
1436,990
1436,1758
199,1743
1743,1804
1743,1935
1743,1466
212,558
182,212
212,302
1544,212
899,212
1787,212
72,212
1502,110
310,1502
702,354
354,492
492,702
354,1220
1819,972
972,1162
972,1495
1410,566
566,310
310,1410
1410,584
1410,79
989,1410
830,82
1516,830
79,830
830,702
492,830
830,1410
1410,702
108,1193
1193,317
1832,204
204,582
1832,328
328,204
1211,846
846,1710
846,931
1407,883
883,889
883,1850
883,318
1278,1012
318,1278
883,1278
1857,1278
883,1857
860,227
227,268
1765,227
1148,227
227,1391
227,1381
227,1784
829,71
71,1415
1629,71
71,1304
183,1166
1166,696
418,1166
1166,1381
1166,1577
1050,842
696,1050
1166,1050
418,1050
1050,1211
1050,846
1050,921
921,846
12,1498
1498,289
1498,430
1498,56
486,1498
1498,1749
1783,316
1163,1783
1783,1631
1783,59
673,1783
368,7
246,368
368,1262
1262,7
1238,368
1238,1262
1286,1238
1736,1286
1286,1262
1339,1286
1452,1201
415,1452
1648,1452
1452,673
1593,1808
1808,655
1902,1808
1808,426
475,1615
1385,475
475,1657
1070,475
1320,475
1789,2000
1447,1789
1789,1666
1615,1789
1369,687
181,1369
1369,1670
1369,1292
1369,1362
1802,1487
1055,1802
73,413
371,73
1913,73
1938,73
1068,1028
1028,603
1028,896
1028,238
1028,1788
1377,951
721,1377
507,1377
1377,962
1190,1019
1019,47
1019,1008
1019,849
355,1019
1195,1982
1086,1195
1596,1195
1195,219
1596,219
290,1800
1800,247
864,1800
1800,1853
1800,926
1717,959
959,1047
959,398
1248,959
959,4
895,807
1881,895
895,1962
785,895
985,425
503,985
1272,985
503,1272
258,1859
1859,1686
1686,258
1859,1539
1539,1686
1539,611
623,1539
123,1172
1172,1856
335,1172
1172,1983
1172,1621
68,1718
1718,530
1343,1718
1718,1095
1582,107
1918,1582
1955,1582
107,858
858,1523
1582,858
858,1533
1596,651
651,219
1088,651
1596,1088
1390,1869
1869,1190
1869,1596
1869,1088
1099,1869
725,1869
725,1088
106,1769
1620,106
106,1316
1989,236
557,1989
1989,1485
950,1122
1122,723
1485,1122
1989,1122
1122,557
812,103
103,732
1207,103
103,81
103,191
1886,1793
1449,1886
1886,1225
1886,1731
1731,1225
442,1731
1731,1639
1639,442
1533,442
858,442
845,61
61,1829
1829,845
1225,1299
1299,919
1731,1299
969,1463
1463,1395
1684,1463
919,1463
1299,1463
278,1112
1112,132
1500,1546
1991,1500
1433,1500
469,754
754,1275
754,1585
1824,754
1585,1537
1537,1972
483,1537
1537,416
1537,470
1005,618
120,1005
121,1005
589,1005
1005,906
1698,1005
679,242
1700,679
1466,679
679,625
1580,1388
1388,1496
1388,22
1580,700
700,1388
1388,1
1698,1388
158,1388
1345,135
135,213
135,647
135,334
334,647
557,135
197,647
334,197
716,197
197,1254
1254,716
307,197
197,478
478,1254
334,478
478,709
709,1254
1115,478
334,1115
1799,351
351,1061
485,351
535,286
286,1521
1720,1604
1604,505
505,1720
1194,1604
1604,456
536,1720
505,536
454,92
456,454
1604,454
1720,454
1096,888
1758,1096
1436,1096
1060,1257
1257,199
1257,1743
1257,1466
1502,104
104,110
104,600
567,104
496,104
1917,104
877,104
1502,877
877,1389
600,877
1495,1840
1840,1418
972,1840
1840,130
1840,1823
1840,1819
1263,354
702,1263
1410,1263
989,1263
1220,1263
857,1264
317,857
1193,857
1013,204
328,1013
434,1013
328,434
1013,36
36,204
958,434
328,958
931,958
958,448
958,1832
846,958
921,958
1724,1407
437,1724
113,1724
1857,1724
113,1857
1724,883
1749,277
277,1583
277,671
671,1583
209,1033
1583,209
671,209
209,113
671,1414
1414,209
209,1857
1414,1857
671,1569
1569,1414
71,554
554,1415
554,1844
554,1370
1629,554
554,1394
1469,418
1304,1469
1469,1050
1286,661
661,1262
1127,661
661,1978
1201,661
661,1339
426,53
53,1984
1808,53
346,1055
1625,346
1802,346
1625,1802
1802,1374
1374,1487
1374,1938
109,1374
144,1374
905,573
573,1280
573,1190
573,1019
849,573
1800,1761
1761,247
864,1761
1761,250
692,895
1881,692
337,692
1881,337
337,845
845,692
1150,845
845,16
16,1150
1150,692
1150,895
570,503
1258,570
570,1272
1752,876
876,1686
1686,1752
1752,570
570,876
1859,996
996,1980
258,996
996,1265
996,1519
401,1582
1955,401
1150,1957
1957,895
1957,1962
1742,1803
1803,876
876,1742
1742,570
1258,1742
1803,409
409,876
409,1955
1519,409
